corp_label,구분,fy,rcept_no,report_nm,rcept_dt,section_title,table_index,row_index,원문헤더,원문행,비고_원문,겸직인원_언급,fetched_at,status,raw_path,raw_sha256
동양생명보험,보험자회사,2023,20240430000184,[기재정정]사업보고서 (2023.12),20240430,1. 임원 및 직원 등의 현황,10,150,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"자산운용부문 | 남 | 43 | 0 | 5 | 0 | 48 | 10.2 | 6,748 | 141 | -",,N,2026-09-16T11:39:15+09:00,000,raw/document/20240430000184.zip,c5e2faeb15f7db55722ec2035f6309df73c74b361a79c7b5e3f01115234ec9c1
동양생명보험,보험자회사,2023,20240430000184,[기재정정]사업보고서 (2023.12),20240430,1. 임원 및 직원 등의 현황,10,151,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"자산운용부문 | 여 | 28 | 0 | 1 | 1 | 29 | 9.2 | 2,230 | 77 | -",,N,2026-09-16T11:39:15+09:00,000,raw/document/20240430000184.zip,c5e2faeb15f7db55722ec2035f6309df73c74b361a79c7b5e3f01115234ec9c1
동양생명보험,보험자회사,2023,20240430000184,[기재정정]사업보고서 (2023.12),20240430,1. 임원 및 직원 등의 현황,10,152,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 847 | 1 | 65 | 5 | 912 | 14.4 | 101,190 | 111 | -",,N,2026-09-16T11:39:15+09:00,000,raw/document/20240430000184.zip,c5e2faeb15f7db55722ec2035f6309df73c74b361a79c7b5e3f01115234ec9c1
KB손해보험,보험자회사,2023,20240430000217,[기재정정]사업보고서 (2023.12),20240430,1. 임원 및 직원 등의 현황,15,153,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-16T11:39:54+09:00,000,raw/document/20240430000217.zip,80977d27bec6e9de92e7ccd043da82399bc84f57799678f30d3db7282a3b7e8d
KB손해보험,보험자회사,2023,20240430000217,[기재정정]사업보고서 (2023.12),20240430,1. 임원 및 직원 등의 현황,15,154,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"금융업 | 남 | 1,450 | - | 42 | - | 1,492 | 16.1 | 157,051 | 105 | 740 | 997 | 1,737 | -",,N,2026-09-16T11:39:54+09:00,000,raw/document/20240430000217.zip,80977d27bec6e9de92e7ccd043da82399bc84f57799678f30d3db7282a3b7e8d
KB손해보험,보험자회사,2023,20240430000217,[기재정정]사업보고서 (2023.12),20240430,1. 임원 및 직원 등의 현황,15,155,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"금융업 | 여 | 1,470 | - | 76 | - | 1,546 | 13.3 | 100,766 | 65 | -",,N,2026-09-16T11:39:54+09:00,000,raw/document/20240430000217.zip,80977d27bec6e9de92e7ccd043da82399bc84f57799678f30d3db7282a3b7e8d
KB손해보험,보험자회사,2023,20240430000217,[기재정정]사업보고서 (2023.12),20240430,1. 임원 및 직원 등의 현황,15,156,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 2,920 | - | 118 | - | 3,038 | 14.7 | 257,817 | 85 | -",,N,2026-09-16T11:39:54+09:00,000,raw/document/20240430000217.zip,80977d27bec6e9de92e7ccd043da82399bc84f57799678f30d3db7282a3b7e8d
iM금융지주,지주,2023,20240430000805,[기재정정]사업보고서 (2023.12),20240430,1. 임원 및 직원 등의 현황,14,157,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),"겸직임원 1명, 겸직직원 18명 포함 / 겸직직원 10명 포함",Y,2026-09-16T11:42:26+09:00,000,raw/document/20240430000805.zip,b9ab4327bd82893355e3e827d45e1da43fdc3a50ac308df7dcd79394ec08e46c
iM금융지주,지주,2023,20240430000805,[기재정정]사업보고서 (2023.12),20240430,1. 임원 및 직원 등의 현황,14,158,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"금융업 | 남 | 86 | - | 18 | - | 104 | 2.72 | 14,003 | 137 | - | - | - | 겸직임원 1명, 겸직직원 18명 포함","겸직임원 1명, 겸직직원 18명 포함 / 겸직직원 10명 포함",Y,2026-09-16T11:42:26+09:00,000,raw/document/20240430000805.zip,b9ab4327bd82893355e3e827d45e1da43fdc3a50ac308df7dcd79394ec08e46c
iM금융지주,지주,2023,20240430000805,[기재정정]사업보고서 (2023.12),20240430,1. 임원 및 직원 등의 현황,14,159,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"금융업 | 여 | 15 | - | 11 | - | 26 | 3.24 | 2,247 | 85 | 겸직직원 10명 포함","겸직임원 1명, 겸직직원 18명 포함 / 겸직직원 10명 포함",Y,2026-09-16T11:42:26+09:00,000,raw/document/20240430000805.zip,b9ab4327bd82893355e3e827d45e1da43fdc3a50ac308df7dcd79394ec08e46c
iM금융지주,지주,2023,20240430000805,[기재정정]사업보고서 (2023.12),20240430,1. 임원 및 직원 등의 현황,14,160,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 101 | - | 29 | - | 130 | 2.82 | 16,250 | 126 | -","겸직임원 1명, 겸직직원 18명 포함 / 겸직직원 10명 포함",Y,2026-09-16T11:42:26+09:00,000,raw/document/20240430000805.zip,b9ab4327bd82893355e3e827d45e1da43fdc3a50ac308df7dcd79394ec08e46c
메리츠화재해상보험,보험자회사,2023,20240430000865,[기재정정]사업보고서 (2023.12),20240430,1. 임원 및 직원 등의 현황,6,161,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-16T11:42:50+09:00,000,raw/document/20240430000865.zip,e0454f53de48d52a72c0438c9f7966e902bcd0ff7935464606c2f47b09eb505e
메리츠화재해상보험,보험자회사,2023,20240430000865,[기재정정]사업보고서 (2023.12),20240430,1. 임원 및 직원 등의 현황,6,162,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"보험 | 남 | 1,080 | 1 | 93 | 2 | 1,173 | 12년1개월 | 169,105,847 | 162,357 | 179 | 99 | 278 | -",,N,2026-09-16T11:42:50+09:00,000,raw/document/20240430000865.zip,e0454f53de48d52a72c0438c9f7966e902bcd0ff7935464606c2f47b09eb505e
메리츠화재해상보험,보험자회사,2023,20240430000865,[기재정정]사업보고서 (2023.12),20240430,1. 임원 및 직원 등의 현황,6,163,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"보험 | 여 | 1,230 | 21 | 483 | 20 | 1,713 | 11년10개월 | 95,264,935 | 91,643 | -",,N,2026-09-16T11:42:50+09:00,000,raw/document/20240430000865.zip,e0454f53de48d52a72c0438c9f7966e902bcd0ff7935464606c2f47b09eb505e
메리츠화재해상보험,보험자회사,2023,20240430000865,[기재정정]사업보고서 (2023.12),20240430,1. 임원 및 직원 등의 현황,6,164,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 2,310 | 22 | 576 | 22 | 2,886 | 12년 | 264,370,782 | 131,765 | -",,N,2026-09-16T11:42:50+09:00,000,raw/document/20240430000865.zip,e0454f53de48d52a72c0438c9f7966e902bcd0ff7935464606c2f47b09eb505e
메리츠금융지주,지주,2023,20240430000957,[기재정정]사업보고서 (2023.12),20240430,1. 임원 및 직원 등의 현황,8,165,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-16T11:44:03+09:00,000,raw/document/20240430000957.zip,1cf22ccd1d5e21a9896b3c3da20c793902e8bc1a922023940c03e19cacb0057f
메리츠금융지주,지주,2023,20240430000957,[기재정정]사업보고서 (2023.12),20240430,1. 임원 및 직원 등의 현황,8,166,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"경영관리 | 남 | 13 | - | 16 | - | 29 | 3.2 | 4,438 | 153 | - | - | - | -",,N,2026-09-16T11:44:03+09:00,000,raw/document/20240430000957.zip,1cf22ccd1d5e21a9896b3c3da20c793902e8bc1a922023940c03e19cacb0057f
메리츠금융지주,지주,2023,20240430000957,[기재정정]사업보고서 (2023.12),20240430,1. 임원 및 직원 등의 현황,8,167,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"경영관리 | 여 | 9 | - | 1 | - | 10 | 4.9 | 1,253 | 125 | -",,N,2026-09-16T11:44:03+09:00,000,raw/document/20240430000957.zip,1cf22ccd1d5e21a9896b3c3da20c793902e8bc1a922023940c03e19cacb0057f
메리츠금융지주,지주,2023,20240430000957,[기재정정]사업보고서 (2023.12),20240430,1. 임원 및 직원 등의 현황,8,168,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 22 | - | 17 | - | 39 | 3.6 | 5,691 | 146 | -",,N,2026-09-16T11:44:03+09:00,000,raw/document/20240430000957.zip,1cf22ccd1d5e21a9896b3c3da20c793902e8bc1a922023940c03e19cacb0057f
신한라이프생명보험,보험자회사,2023,20240430001046,[기재정정]사업보고서 (2023.12),20240430,1. 임원 및 직원 등의 현황,13,169,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-16T11:45:45+09:00,000,raw/document/20240430001046.zip,e1f09ab1cccfe525686d7e15caf21eb5c43259b20e3447951fe1398970797067
신한라이프생명보험,보험자회사,2023,20240430001046,[기재정정]사업보고서 (2023.12),20240430,1. 임원 및 직원 등의 현황,13,170,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"보험업 | 남 | 635 | - | 33 | 3 | 668 | 12.8 | 86,076 | 135 | 139 | 434 | 573 | -",,N,2026-09-16T11:45:45+09:00,000,raw/document/20240430001046.zip,e1f09ab1cccfe525686d7e15caf21eb5c43259b20e3447951fe1398970797067
신한라이프생명보험,보험자회사,2023,20240430001046,[기재정정]사업보고서 (2023.12),20240430,1. 임원 및 직원 등의 현황,13,171,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"보험업 | 여 | 863 | - | 95 | 3 | 958 | 14.5 | 87,915 | 98 | -",,N,2026-09-16T11:45:45+09:00,000,raw/document/20240430001046.zip,e1f09ab1cccfe525686d7e15caf21eb5c43259b20e3447951fe1398970797067
신한라이프생명보험,보험자회사,2023,20240430001046,[기재정정]사업보고서 (2023.12),20240430,1. 임원 및 직원 등의 현황,13,172,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 1,498 | - | 128 | 6 | 1,626 | 13.8 | 173,991 | 113 | -",,N,2026-09-16T11:45:45+09:00,000,raw/document/20240430001046.zip,e1f09ab1cccfe525686d7e15caf21eb5c43259b20e3447951fe1398970797067
신한지주,지주,2023,20240502000081,[기재정정]사업보고서 (2023.12),20240502,1. 임원 및 직원 등의 현황,12,173,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-16T11:47:20+09:00,000,raw/document/20240502000081.zip,011371bf744fbd64243db209ea66f06bfef85157ba07b4630ebfb15066537894
신한지주,지주,2023,20240502000081,[기재정정]사업보고서 (2023.12),20240502,1. 임원 및 직원 등의 현황,12,174,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"- | 남 | 132 | - | 11 | - | 143 | 3년 6개월 (16년 3개월) | 26,653 | 187 | - | - | - | -",,N,2026-09-16T11:47:20+09:00,000,raw/document/20240502000081.zip,011371bf744fbd64243db209ea66f06bfef85157ba07b4630ebfb15066537894
신한지주,지주,2023,20240502000081,[기재정정]사업보고서 (2023.12),20240502,1. 임원 및 직원 등의 현황,12,175,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"- | 여 | 41 | - | 6 | 1 | 48 | 3년 9개월 (11년 4개월) | 6,291 | 130 | -",,N,2026-09-16T11:47:20+09:00,000,raw/document/20240502000081.zip,011371bf744fbd64243db209ea66f06bfef85157ba07b4630ebfb15066537894
신한지주,지주,2023,20240502000081,[기재정정]사업보고서 (2023.12),20240502,1. 임원 및 직원 등의 현황,12,176,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 173 | - | 17 | 1 | 191 | 3년 7개월 (15년) | 32,944 | 173 | -",,N,2026-09-16T11:47:20+09:00,000,raw/document/20240502000081.zip,011371bf744fbd64243db209ea66f06bfef85157ba07b4630ebfb15066537894
JB금융지주,지주,2023,20240507000432,[기재정정]사업보고서 (2023.12),20240507,1. 임원 및 직원 등의 현황,9,177,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-22T12:02:07+09:00,000,raw/document/20240507000432.zip,0a0c1861edc2ef5fa99c5f65e3708924838826b65e4f7ecb44df247d33a0b2f2
JB금융지주,지주,2023,20240507000432,[기재정정]사업보고서 (2023.12),20240507,1. 임원 및 직원 등의 현황,9,178,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"금융업 | 남 | 59 | - | 18 | - | 77 | 2 년 11 개월 | 13,187 | 175 | - | - | - | -",,N,2026-09-22T12:02:07+09:00,000,raw/document/20240507000432.zip,0a0c1861edc2ef5fa99c5f65e3708924838826b65e4f7ecb44df247d33a0b2f2
JB금융지주,지주,2023,20240507000432,[기재정정]사업보고서 (2023.12),20240507,1. 임원 및 직원 등의 현황,9,179,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"금융업 | 여 | 11 | - | 11 | - | 22 | 2 년 11 개월 | 2,527 | 118 | -",,N,2026-09-22T12:02:07+09:00,000,raw/document/20240507000432.zip,0a0c1861edc2ef5fa99c5f65e3708924838826b65e4f7ecb44df247d33a0b2f2
JB금융지주,지주,2023,20240507000432,[기재정정]사업보고서 (2023.12),20240507,1. 임원 및 직원 등의 현황,9,180,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,"합 계 | 70 | - | 29 | - | 99 | 2 년 11 개월 | 15,714 | 162 | -",,N,2026-09-22T12:02:07+09:00,000,raw/document/20240507000432.zip,0a0c1861edc2ef5fa99c5f65e3708924838826b65e4f7ecb44df247d33a0b2f2
우리금융지주,지주,2023,20240516001472,[기재정정]사업보고서 (2023.12),20240516,1. 임원 및 직원 등의 현황,10,181,사업부문 | 성별 | 직 원 수·기간의 정함이없는 근로자 | 직 원 수·기간제근로자 | 직 원 수·합 계 | 직 원 수 | 직 원 수 | 평 균근속연수 | 연간급여총 액 | 1인평균급여액 | 남 | 여 | 계,전체 | (단시간근로자) | 전체 | (단시간근로자),,N,2026-09-16T11:48:38+09:00,000,raw/document/20240516001472.zip,59654b0281994796c7be67a1cce0874b59058932d0c666b42c527cf4a3d56e1c
