corp_label,구분,fy,rcept_no,report_nm,rcept_dt,section_title,table_index,row_index,위원회명,구성,소속이사명,설치목적및권한사항,비고,구분,열수일치,원문헤더,원문행,fetched_at,status,raw_path,raw_sha256
우리금융지주,,2023,20240314001383,사업보고서 (2023.12),20240314,1. 이사회에 관한 사항,8,607,임원후보 추천위원회,,,,,,Y,위원회명 | 개최일자 | 의안내용 | 가결여부 | 사외이사·노성태 (출석률: 100%) | 사외이사·박상용 (출석률: 86%) | 사외이사·윤인섭 (출석률: 100%) | 사외이사·정찬형 (출석률: 100%) | 사외이사·윤수영 (선임전) | 사외이사·신요환 (출석률: 100%) | 사외이사·장동우 (출석률: 100%) | 사외이사·지성배 (선임전) | 사외이사·송수영 (출석률: 100%),임원후보 추천위원회 | 2023.01.06 | 대표이사 후보 추천 및 심사를 위한 외부 자문기관 선정(案) | 가결 | 찬성 | 찬성 | 찬성 | 찬성 | 선임전 | 찬성 | 찬성 | 선임전 | 찬성,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
우리금융지주,,2023,20240314001383,사업보고서 (2023.12),20240314,1. 이사회에 관한 사항,8,608,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 사외이사·노성태 (출석률: 100%) | 사외이사·박상용 (출석률: 86%) | 사외이사·윤인섭 (출석률: 100%) | 사외이사·정찬형 (출석률: 100%) | 사외이사·윤수영 (선임전) | 사외이사·신요환 (출석률: 100%) | 사외이사·장동우 (출석률: 100%) | 사외이사·지성배 (선임전) | 사외이사·송수영 (출석률: 100%),2023.01.18 | 최고경영자 경영승계계획 점검·보완 및 후보군 관리·자격요건 충족여부 검증 | 가결 | 찬성 | 찬성 | 찬성 | 찬성 | 선임전 | 찬성 | 찬성 | 선임전 | 찬성,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
우리금융지주,,2023,20240314001383,사업보고서 (2023.12),20240314,1. 이사회에 관한 사항,8,609,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 사외이사·노성태 (출석률: 100%) | 사외이사·박상용 (출석률: 86%) | 사외이사·윤인섭 (출석률: 100%) | 사외이사·정찬형 (출석률: 100%) | 사외이사·윤수영 (선임전) | 사외이사·신요환 (출석률: 100%) | 사외이사·장동우 (출석률: 100%) | 사외이사·지성배 (선임전) | 사외이사·송수영 (출석률: 100%),대표이사 후보군(Long-list) 선정(案) | 가결 | 찬성 | 찬성 | 찬성 | 찬성 | 선임전 | 찬성 | 찬성 | 선임전 | 찬성,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
우리금융지주,,2023,20240314001383,사업보고서 (2023.12),20240314,1. 이사회에 관한 사항,8,610,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 사외이사·노성태 (출석률: 100%) | 사외이사·박상용 (출석률: 86%) | 사외이사·윤인섭 (출석률: 100%) | 사외이사·정찬형 (출석률: 100%) | 사외이사·윤수영 (선임전) | 사외이사·신요환 (출석률: 100%) | 사외이사·장동우 (출석률: 100%) | 사외이사·지성배 (선임전) | 사외이사·송수영 (출석률: 100%),2023.01.27 | 대표이사 후보군(Short-list) 선정(案) | 가결 | 찬성 | 찬성 | 찬성 | 찬성 | 선임전 | 찬성 | 찬성 | 선임전 | 찬성,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
우리금융지주,,2023,20240314001383,사업보고서 (2023.12),20240314,1. 이사회에 관한 사항,8,611,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 사외이사·노성태 (출석률: 100%) | 사외이사·박상용 (출석률: 86%) | 사외이사·윤인섭 (출석률: 100%) | 사외이사·정찬형 (출석률: 100%) | 사외이사·윤수영 (선임전) | 사외이사·신요환 (출석률: 100%) | 사외이사·장동우 (출석률: 100%) | 사외이사·지성배 (선임전) | 사외이사·송수영 (출석률: 100%),2023.02.01 | 대표이사 후보군(Short-list) 자격심사 및 최종 면접자 선정(案) | 가결 | 찬성 | 찬성 | 찬성 | 찬성 | 선임전 | 찬성 | 찬성 | 선임전 | 찬성,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
우리금융지주,,2023,20240314001383,사업보고서 (2023.12),20240314,1. 이사회에 관한 사항,8,612,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 사외이사·노성태 (출석률: 100%) | 사외이사·박상용 (출석률: 86%) | 사외이사·윤인섭 (출석률: 100%) | 사외이사·정찬형 (출석률: 100%) | 사외이사·윤수영 (선임전) | 사외이사·신요환 (출석률: 100%) | 사외이사·장동우 (출석률: 100%) | 사외이사·지성배 (선임전) | 사외이사·송수영 (출석률: 100%),2023.02.03 | 대표이사 후보 추천(案) | 가결 | 찬성 | 찬성 | 찬성 | 찬성 | 선임전 | 찬성 | 찬성 | 선임전 | 찬성,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
우리금융지주,,2023,20240314001383,사업보고서 (2023.12),20240314,1. 이사회에 관한 사항,8,613,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 사외이사·노성태 (출석률: 100%) | 사외이사·박상용 (출석률: 86%) | 사외이사·윤인섭 (출석률: 100%) | 사외이사·정찬형 (출석률: 100%) | 사외이사·윤수영 (선임전) | 사외이사·신요환 (출석률: 100%) | 사외이사·장동우 (출석률: 100%) | 사외이사·지성배 (선임전) | 사외이사·송수영 (출석률: 100%),2023.02.24 | 사외이사 후보군 관리(案) | 가결 | 찬성 | 불참 | 찬성 | 찬성 | 선임전 | 찬성 | 찬성 | 선임전 | 찬성,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
우리금융지주,,2023,20240314001383,사업보고서 (2023.12),20240314,1. 이사회에 관한 사항,8,614,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 사외이사·노성태 (출석률: 100%) | 사외이사·박상용 (출석률: 86%) | 사외이사·윤인섭 (출석률: 100%) | 사외이사·정찬형 (출석률: 100%) | 사외이사·윤수영 (선임전) | 사외이사·신요환 (출석률: 100%) | 사외이사·장동우 (출석률: 100%) | 사외이사·지성배 (선임전) | 사외이사·송수영 (출석률: 100%),2023.03.02 | 사외이사 후보 추천(案) 주1) | ,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
우리금융지주,,2023,20240314001383,사업보고서 (2023.12),20240314,1. 이사회에 관한 사항,8,615,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 사외이사·노성태 (출석률: 100%) | 사외이사·박상용 (출석률: 86%) | 사외이사·윤인섭 (출석률: 100%) | 사외이사·정찬형 (출석률: 100%) | 사외이사·윤수영 (선임전) | 사외이사·신요환 (출석률: 100%) | 사외이사·장동우 (출석률: 100%) | 사외이사·지성배 (선임전) | 사외이사·송수영 (출석률: 100%),1) 정찬형 이사 후보 추천 | 가결 | 찬성 | 찬성 | 찬성 | 의결권 제한 | 선임전 | 찬성 | 찬성 | 선임전 | 찬성,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
우리금융지주,,2023,20240314001383,사업보고서 (2023.12),20240314,1. 이사회에 관한 사항,8,616,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 사외이사·노성태 (출석률: 100%) | 사외이사·박상용 (출석률: 86%) | 사외이사·윤인섭 (출석률: 100%) | 사외이사·정찬형 (출석률: 100%) | 사외이사·윤수영 (선임전) | 사외이사·신요환 (출석률: 100%) | 사외이사·장동우 (출석률: 100%) | 사외이사·지성배 (선임전) | 사외이사·송수영 (출석률: 100%),2) 윤수영 이사 후보 추천 | 가결 | 찬성 | 찬성 | 찬성 | 찬성 | 선임전 | 찬성 | 찬성 | 선임전 | 찬성,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
우리금융지주,,2023,20240314001383,사업보고서 (2023.12),20240314,1. 이사회에 관한 사항,8,617,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 사외이사·노성태 (출석률: 100%) | 사외이사·박상용 (출석률: 86%) | 사외이사·윤인섭 (출석률: 100%) | 사외이사·정찬형 (출석률: 100%) | 사외이사·윤수영 (선임전) | 사외이사·신요환 (출석률: 100%) | 사외이사·장동우 (출석률: 100%) | 사외이사·지성배 (선임전) | 사외이사·송수영 (출석률: 100%),3) 지성배 이사 후보 추천 | 가결 | 찬성 | 찬성 | 찬성 | 찬성 | 선임전 | 찬성 | 찬성 | 선임전 | 찬성,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
우리금융지주,,2023,20240314001383,사업보고서 (2023.12),20240314,1. 이사회에 관한 사항,8,618,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 사외이사·노성태 (출석률: 100%) | 사외이사·박상용 (출석률: 86%) | 사외이사·윤인섭 (출석률: 100%) | 사외이사·정찬형 (출석률: 100%) | 사외이사·윤수영 (선임전) | 사외이사·신요환 (출석률: 100%) | 사외이사·장동우 (출석률: 100%) | 사외이사·지성배 (선임전) | 사외이사·송수영 (출석률: 100%),감사위원 후보 추천(案) 주2) | ,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
우리금융지주,,2023,20240314001383,사업보고서 (2023.12),20240314,1. 이사회에 관한 사항,8,619,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 사외이사·노성태 (출석률: 100%) | 사외이사·박상용 (출석률: 86%) | 사외이사·윤인섭 (출석률: 100%) | 사외이사·정찬형 (출석률: 100%) | 사외이사·윤수영 (선임전) | 사외이사·신요환 (출석률: 100%) | 사외이사·장동우 (출석률: 100%) | 사외이사·지성배 (선임전) | 사외이사·송수영 (출석률: 100%),1) 정찬형 이사 후보 추천 | 가결 | 찬성 | 찬성 | 찬성 | 의결권 제한 | 선임전 | 찬성 | 찬성 | 선임전 | 찬성,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
우리금융지주,,2023,20240314001383,사업보고서 (2023.12),20240314,1. 이사회에 관한 사항,8,620,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 사외이사·노성태 (출석률: 100%) | 사외이사·박상용 (출석률: 86%) | 사외이사·윤인섭 (출석률: 100%) | 사외이사·정찬형 (출석률: 100%) | 사외이사·윤수영 (선임전) | 사외이사·신요환 (출석률: 100%) | 사외이사·장동우 (출석률: 100%) | 사외이사·지성배 (선임전) | 사외이사·송수영 (출석률: 100%),2) 신요환 이사 후보 추천 | 가결 | 찬성 | 찬성 | 찬성 | 찬성 | 선임전 | 의결권 제한 | 찬성 | 선임전 | 찬성,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
우리금융지주,,2023,20240314001383,사업보고서 (2023.12),20240314,1. 이사회에 관한 사항,8,621,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 사외이사·노성태 (출석률: 100%) | 사외이사·박상용 (출석률: 86%) | 사외이사·윤인섭 (출석률: 100%) | 사외이사·정찬형 (출석률: 100%) | 사외이사·윤수영 (선임전) | 사외이사·신요환 (출석률: 100%) | 사외이사·장동우 (출석률: 100%) | 사외이사·지성배 (선임전) | 사외이사·송수영 (출석률: 100%),3) 윤수영 이사 후보 추천 | 가결 | 찬성 | 찬성 | 찬성 | 찬성 | 선임전 | 찬성 | 찬성 | 선임전 | 찬성,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
우리금융지주,,2023,20240314001383,사업보고서 (2023.12),20240314,1. 이사회에 관한 사항,8,622,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 사외이사·노성태 (출석률: 100%) | 사외이사·박상용 (출석률: 86%) | 사외이사·윤인섭 (출석률: 100%) | 사외이사·정찬형 (출석률: 100%) | 사외이사·윤수영 (선임전) | 사외이사·신요환 (출석률: 100%) | 사외이사·장동우 (출석률: 100%) | 사외이사·지성배 (선임전) | 사외이사·송수영 (출석률: 100%),4) 지성배 이사 후보 추천 | 가결 | 찬성 | 찬성 | 찬성 | 찬성 | 선임전 | 찬성 | 찬성 | 선임전 | 찬성,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
우리금융지주,,2023,20240314001383,사업보고서 (2023.12),20240314,1. 이사회에 관한 사항,9,623,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·노성태 (출석률:100%) | 이사의 성명·박상용 (출석률:75%) | 이사의 성명·윤인섭 (출석률:100%) | 이사의 성명·정찬형 (출석률:100%) | 이사의 성명·신요환 (출석률:90.9%) | 이사의 성명·장동우 (출석률:100%) | 이사의 성명·송수영 (출석률:100%) | 이사의 성명·손태승 (출석률:100%) | 이사의 성명·임종룡 (출석률:100%) | 이사의 성명·윤수영 (출석률:100%) | 이사의 성명·지성배 (출석률:100%),찬반여부,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
우리금융지주,,2023,20240314001383,사업보고서 (2023.12),20240314,1. 이사회에 관한 사항,9,624,자회사 대표이사 후보추천 위원회,,,,,,Y,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·노성태 (출석률:100%) | 이사의 성명·박상용 (출석률:75%) | 이사의 성명·윤인섭 (출석률:100%) | 이사의 성명·정찬형 (출석률:100%) | 이사의 성명·신요환 (출석률:90.9%) | 이사의 성명·장동우 (출석률:100%) | 이사의 성명·송수영 (출석률:100%) | 이사의 성명·손태승 (출석률:100%) | 이사의 성명·임종룡 (출석률:100%) | 이사의 성명·윤수영 (출석률:100%) | 이사의 성명·지성배 (출석률:100%),자회사 대표이사 후보추천 위원회 | 2023.02.24 | 다올인베스트먼트 대표이사 최종후보 추천 | 가결 | 찬성 | 불참 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 선임전 | 선임전 | 선임전,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
우리금융지주,,2023,20240314001383,사업보고서 (2023.12),20240314,1. 이사회에 관한 사항,9,625,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·노성태 (출석률:100%) | 이사의 성명·박상용 (출석률:75%) | 이사의 성명·윤인섭 (출석률:100%) | 이사의 성명·정찬형 (출석률:100%) | 이사의 성명·신요환 (출석률:90.9%) | 이사의 성명·장동우 (출석률:100%) | 이사의 성명·송수영 (출석률:100%) | 이사의 성명·손태승 (출석률:100%) | 이사의 성명·임종룡 (출석률:100%) | 이사의 성명·윤수영 (출석률:100%) | 이사의 성명·지성배 (출석률:100%),2023.03.07 | 자회사 대표이사 경영승계계획 적정성 점검 및 후보군 관리·자격요건 충족여부 검증 | 가결 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 선임전 | 선임전 | 선임전,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
우리금융지주,,2023,20240314001383,사업보고서 (2023.12),20240314,1. 이사회에 관한 사항,9,626,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·노성태 (출석률:100%) | 이사의 성명·박상용 (출석률:75%) | 이사의 성명·윤인섭 (출석률:100%) | 이사의 성명·정찬형 (출석률:100%) | 이사의 성명·신요환 (출석률:90.9%) | 이사의 성명·장동우 (출석률:100%) | 이사의 성명·송수영 (출석률:100%) | 이사의 성명·손태승 (출석률:100%) | 이사의 성명·임종룡 (출석률:100%) | 이사의 성명·윤수영 (출석률:100%) | 이사의 성명·지성배 (출석률:100%),2023.03.07 | 자회사 대표이사 후보군 선정(안) | 가결 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 선임전 | 선임전 | 선임전,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
우리금융지주,,2023,20240314001383,사업보고서 (2023.12),20240314,1. 이사회에 관한 사항,9,627,,,,,,,N,위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명·노성태 (출석률:100%) | 이사의 성명·박상용 (출석률:75%) | 이사의 성명·윤인섭 (출석률:100%) | 이사의 성명·정찬형 (출석률:100%) | 이사의 성명·신요환 (출석률:90.9%) | 이사의 성명·장동우 (출석률:100%) | 이사의 성명·송수영 (출석률:100%) | 이사의 성명·손태승 (출석률:100%) | 이사의 성명·임종룡 (출석률:100%) | 이사의 성명·윤수영 (출석률:100%) | 이사의 성명·지성배 (출석률:100%),2023.03.07 | 자회사 대표이사 최종후보 추천 | 가결 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 찬성 | 선임전 | 선임전 | 선임전,2026-09-16T11:15:32+09:00,000,raw/document/20240314001383.zip,b4a0f1f4f0a974d64dfd83f73185e34e1bc3080b3d736fcf9958465ae89138c8
